addrcode,SMAPE without ST,SMAPE with ST,% improve SMAPE,RMSE without ST,RMSE with ST,% improvve RMSE,MAE without ST,MAE with ST,% improve MAE
810103,52.613626610886506,54.28108676064496,-0.031692552997542915,0.34790699201542724,0.3804833094428954,-0.09363513288063957,0.2772835672472377,0.318503104236803,-0.1486548135498136
810105,110.5188751847207,105.55692415086456,0.04489686513333363,0.5060728271091329,0.5517739350972698,-0.09030539784006537,0.36387264899600963,0.4443089255355653,-0.2210561215895008
810106,90.93986437065985,81.34504590189854,0.10550728808714722,0.5188507598861546,0.6123351614567049,-0.18017589796160743,0.4247773543318051,0.46640871913343884,-0.09800749587303653
810111,97.77597740333215,95.77317377733186,0.020483596065100872,0.472755509032412,0.6520750804537494,-0.37930720635778636,0.37153047982074544,0.4905295850976491,-0.3202943277609898
810115,66.23581988354722,70.85679176060158,-0.06976545146083704,0.5632397608113177,0.5567828726287741,0.011463835886235584,0.4547445954639593,0.45330540945876563,0.003164822670900159
810116,74.770405967346,87.06126633328665,-0.16438135124354372,0.6900615740622215,0.9686797159268931,-0.40375837800171316,0.5772884090718118,0.7846492640061589,-0.3591980224715588
810117,84.72222734682128,109.02488526067359,-0.28685102687829794,0.5388330288086149,0.575205977984511,-0.06750319158481868,0.4090344895236482,0.47313482523397243,-0.1567113222774294
810118,134.6112184708216,128.22590625900443,0.04743521590810984,0.6565948721434136,0.5541151840230312,0.15607750299030482,0.43435009315746875,0.3651138201161385,0.159401998830076
810201,194.95637382825112,194.96044243440966,-2.086931593282872e-05,0.3891698297599834,0.3917460277945083,-0.006619727012532696,0.23139304454133244,0.23409889027252204,-0.011693721116609723
810202,190.76697935871098,190.81226836503893,-0.00023740485109211994,0.11164110845131295,0.11021157296456148,0.012804741072370248,0.10890000828723623,0.10666389107580475,0.020533673473499325
810203,185.57778331592743,200.0,-0.07771521152141471,0.2110383941687276,0.19632820366983147,0.06970385913349571,0.17184461521016864,0.14290438679412515,0.16840928288994764
810204,190.2893542140194,191.51210770055414,-0.006425758769245206,0.19636129581924583,0.18961173387122499,0.034373178888745665,0.14650405888765194,0.09553048405571199,0.3479328505910511
810205,200.0,200.0,0.0,0.10000138960903036,0.039327723657896003,0.6067282283610925,0.10000138960903034,0.039327723657896003,0.6067282283610924
810206,195.56885600524,200.0,-0.02265771802971157,0.10656011247888504,0.09147719664709655,0.14154373039702992,0.1044992580437832,0.06719444220640178,0.3569864182361124
810303,118.11698292518862,98.25297265695504,0.16817234724675273,0.3376096326107454,0.3543490504956244,-0.049582169073294984,0.267411784247512,0.28759803109836807,-0.07548749920524074
810304,185.69643623956262,176.24673858794984,0.050887878318902936,0.3992107966697346,0.44898502852090094,-0.12468157741821892,0.25404052597114796,0.33703033807749694,-0.326679421675321
810305,172.19769589524338,165.60636549405058,0.038277692200960965,0.27386909661637193,0.33350598938760895,-0.21775692660488338,0.20870188677876375,0.2969024982128938,-0.4226153045162828
810401,140.5314494393548,132.02633049025604,0.060521107432034704,1.0087687724128507,0.9848361917324633,0.02372454553994927,0.6789018243280976,0.7199729705051082,-0.06049644397061133
810402,148.2755454524752,133.8935352217558,0.09699515983456003,0.409895053389843,0.41232870220073514,-0.0059372485487829176,0.3218399448116222,0.34783181264801105,-0.08076022959674034
810403,153.23858835622582,139.12321840400813,0.09211367778594005,1.1389496435584923,1.214648572151356,-0.06646380638598982,0.7086628482955414,0.9324855854098849,-0.31583811350161295
810404,151.7690696686893,130.3228650595507,0.1413081377908917,0.3603026232611916,0.3865654463820409,-0.07289101279124117,0.28414505232333537,0.3129998991588581,-0.10154970709357325
810405,105.08620464900751,99.82178938186172,0.05009615947905977,0.5157163195373343,0.5232686773482655,-0.014644403376078313,0.39317466775194854,0.4157070186612734,-0.05730875551611172
810406,156.61793775797076,133.27424468481007,0.14904865564782768,0.1417427528436978,0.16610572239342167,-0.1718815887298967,0.12651024238090386,0.14125555084705627,-0.11655426618942391
810407,178.07870905805186,170.34982091359274,0.043401528376643725,0.2582495537465635,0.3558791933701833,-0.3780437882941316,0.18733020825951846,0.33828786461265575,-0.805837231248938
810501,185.58042653978103,179.32162250361444,0.03372556121819753,0.3774632346673062,0.39781928514381243,-0.05392856471027685,0.28120634218302043,0.32626490502924177,-0.16023309608321498
810503,188.2509062514353,188.2126156483856,0.00020340195865285415,0.1921528219357648,0.20119767634136576,-0.04707115052738901,0.1512874814331524,0.15665224578723952,-0.03546072882743824
810504,184.50510647171112,170.03517041165674,0.07842566710896402,0.20939132399986235,0.3138451529296048,-0.49884506642601445,0.16612122913608024,0.2717584022308307,-0.6359041143875506
810505,188.41432297868448,176.8993012553608,0.06111542658371249,0.41168347726189447,0.4845110992527711,-0.17690197934406526,0.30743908043683793,0.4017819489005804,-0.30686687043719807
810506,198.57743355162629,195.2567872117846,0.016722173715566644,1.0123369680779444,1.1703872922494973,-0.15612422459651198,0.40608947091105296,1.0236562092603463,-1.5207652071446118
810507,183.9313815662891,192.13279893713795,-0.044589549107981026,0.26272996603021237,0.34568107622328503,-0.31572763262007875,0.20110848732445513,0.20498250513435434,-0.019263323300966043
810508,189.1729062639122,187.99061603950096,0.006249786228699432,0.30355998171652726,0.2994801001064508,0.013440116800001484,0.21555958616721205,0.21328798416096165,0.010538162772720731
810509,194.0207674549261,189.68554783529146,0.02234410097693165,0.16009372235988348,0.2285173143496143,-0.4273970957831668,0.1350997668376434,0.21988155982444313,-0.6275495137507271
810601,194.0933097742042,194.54537142070984,-0.0023290944290225903,0.3878719676402183,0.3813358651399956,0.01685118555998724,0.2095669695683578,0.20131885502414376,0.03935789385704514
810602,200.0,200.0,0.0,0.10000138960903036,0.03356003308177337,0.6644043326499653,0.10000138960903034,0.03356003308177336,0.6644043326499652
810603,200.0,200.0,0.0,0.10000138960903036,0.001333822296304951,0.9866619623835257,0.10000138960903034,0.0013338222963049512,0.9866619623835257
810604,192.607766613811,189.9325008435118,0.01388970869312481,0.24012220788828978,0.22562107009459445,0.06039065657950964,0.16625714410079984,0.15798045715702408,0.04978244386754108
810701,163.04402616093205,161.51435630348422,0.009381943598092782,0.9270073758467849,0.9565744344372615,-0.031895170805376,0.5986216207256451,0.632282168677906,-0.05623009057283603
810702,173.09596713702288,176.05912343813935,-0.017118575031680742,0.5556247241015511,0.6025679510393521,-0.08448728953469192,0.3858793415327637,0.4119628246582155,-0.06759491975352902
810703,179.93467125014777,167.86233751104638,0.06709287129170488,6.728528471266319,6.743887996859415,-0.002282746615205389,4.574088716291477,4.913302628588184,-0.07415988917935336
810704,195.2188256884215,198.8934623355063,-0.01882316745901189,0.18752459791113857,0.20219136696033607,-0.07821250765271646,0.13826634136076416,0.09744503384557676,0.29523676632678486
810801,166.67801875351637,167.3064172949414,-0.003770134455187632,0.7300915005278831,0.8010284295504315,-0.09716169681643798,0.49860342768402416,0.5635863116288248,-0.1303297978648909
810803,181.55389873860153,187.04654504343145,-0.0302535299048474,0.26467366846587875,0.2758049328048845,-0.04205656121187123,0.2030434133416955,0.17325025868592314,0.14673292851728406
810804,193.32971957604244,197.27773782943197,-0.02042116577858408,0.13514413491887514,0.12863705257555189,0.04814920268074788,0.11584749991210279,0.07545606505101118,0.34866039311800323
810805,192.71241573350298,198.01896236984743,-0.02753609110314271,0.1324473647885543,0.11910601077407156,0.10072947873127978,0.12098773856065125,0.06426273348485463,0.4688492053048857
810806,193.10618288083543,200.0,-0.0356996188124059,0.14452577813617326,0.1371264947174587,0.051196980318230216,0.12867582299270527,0.06917916646226784,0.4623763434861446
810807,185.33502680961888,195.05906675699165,-0.05246736202413356,0.26916026909309554,0.2699183912986891,-0.0028166200314332247,0.18707312627082417,0.15837085231297096,0.1534280980385241
810808,181.69773082313952,195.62519899450166,-0.07665185529982661,0.22491776896497045,0.206311330904856,0.08272551406559737,0.18589668148992405,0.13708765755059332,0.2625599529165144
